Price,Size,Location,Type,Title,Property ID,Original ID,Listed,Updated
328500,657,Phnom Penh,Land for Sale,Hard Title,8991766,,08-May-23,
756000,1200,Phnom Penh,Land for Sale,Hard Title,9128739,,08-May-23,
399000,315,Phnom Penh,Land for Sale,Soft Title,9129864,,08-May-23,
25284,25284,Phnom Penh,Land for Sale,Hard Title,9261507,,08-May-23,
341000,62000,Kampong Speu,Land for Sale,Soft Title,8716361,,08-May-23,
1416600,3148,Phnom Penh,Land for Sale,Hard Title,9135459,,08-May-23,
130000,209,Phnom Penh,Land for Sale,Hard Title,9206923,,08-May-23,
655000,600,Phnom Penh,Land for Sale,Hard Title,9127916,,08-May-23,
300000,750,Phnom Penh,Land for Sale,Hard Title,8887230,,08-May-23,
13000,230,Phnom Penh,Land for Sale,Soft Title,8409229,,08-May-23,
190000,604,Phnom Penh,Land for Sale,Hard Title,9241437,,08-May-23,
1600000,166,Phnom Penh,Land for Sale,Hard Title,9231669,,08-May-23,
190000,604,Phnom Penh,Land for Sale,Hard Title,9241437,,08-May-23,
1600000,166,Phnom Penh,Land for Sale,Hard Title,9231669,,08-May-23,
8050,1610,Phnom Penh,Land for Sale,Hard Title,9127931,,08-May-23,
250000,1,Phnom Penh,Land for Sale,Hard Title,9208916,,08-May-23,
4418,4418,Phnom Penh,Land for Sale,Hard Title,9182355,,08-May-23,
600,600,Phnom Penh,Land for Sale,Hard Title,9220928,,08-May-23,
470000,600,Phnom Penh,Land for Sale,Hard Title,9360772,,08-May-23,
4800000,20000,Kandal,Land for Sale,Soft Title,8124544,,08-May-23,
328000,657,Phnom Penh,Land for Sale,Hard Title,8991868,,08-May-23,
18500,300,Phnom Penh,Land for Sale,Soft Title,8884884,,08-May-23,
27500,104,Phnom Penh,Land for Sale,Soft Title,8787288,,08-May-23,
1,1,Kampong Speu,Land for Sale,Soft Title,9283931,,08-May-23,
31000,640,Kampot,Land for Sale,Soft Title,7960565,,08-May-23,
1200000,600,Phnom Penh,Land for Sale,Hard Title,8183066,,08-May-23,
24679920,205666,Kandal,Land for Sale,Hard Title,8192658,,08-May-23,
1702500,205666,Phnom Penh,Land for Sale,Soft Title,8748571,,08-May-23,
298520,1756,Phnom Penh,Land for Sale,Soft Title,8794420,,08-May-23,
450000,7800,Kampot,Land for Sale,Hard Title,8910143,,08-May-23,
385550,701,Kandal,Land for Sale,Hard Title,9235716,,08-May-23,
302400,1120,Siem Reap,Land for Sale,Hard Title,9243147,,08-May-23,
65000,1120,Kep,Land for Sale,Hard Title,8747230,,08-May-23,
100000,20000,Battambang,Land for Sale,Hard Title,8799300,,08-May-23,
9000000,20000,Phnom Penh,Land for Sale,Hard Title,8659936,,08-May-23,
480000,530,Phnom Penh,Land for Sale,Hard Title,8149011,,08-May-23,
14500,700,Kampong Thom,Land for Sale,Soft Title,9193022,,08-May-23,
7500000,1400,Phnom Penh,Land for Sale,Hard Title,8850452,,08-May-23,
115000,126,Phnom Penh,Land for Sale,Hard Title,8901726,,08-May-23,
80000,750,Kandal,Land for Sale,Hard Title,8200310,,08-May-23,
136360,487,Siem Reap,Land for Sale,Hard Title,8770657,,08-May-23,
54000,548,Siem Reap,Land for Sale,Hard Title,8872561,,08-May-23,
3139500,483,Phnom Penh,Land for Sale,Soft Title,8921147,,08-May-23,
352000,1600,Siem Reap,Land for Sale,Hard Title,9243251,,08-May-23,
102276,2841,Phnom Penh,Land for Sale,Hard Title,8921713,,08-May-23,
470350,409,Phnom Penh,Land for Sale,Hard Title,9203513,,08-May-23,
2838500,4055,Takeo,Land for Sale,Soft Title,8131860,,08-May-23,
800000,1653,Takeo,Land for Sale,Soft Title,8131839,,08-May-23,
22200,1653,Takeo,Land for Sale,Soft Title,8124149,,08-May-23,
22200,1653,Takeo,Land for Sale,Soft Title,8123596,,08-May-23,
88000,5000,Kandal,Land for Sale,Soft Title,9375981,,08-May-23,
70000,4055,Takeo,Land for Sale,Soft Title,8123857,,08-May-23,
6956000,3700,Phnom Penh,Land for Sale,Hard Title,7513174,,08-May-23,
350000,3700,Phnom Penh,Land for Sale,Hard Title,7548090,,08-May-23,
3500000,875,Phnom Penh,Land for Sale,Hard Title,7685871,,08-May-23,
236745,5261,Kampong Speu,Land for Sale,Soft Title,8987227,,08-May-23,
800000,1653,Takeo,Land for Sale,Soft Title,8919715,,08-May-23,
70000,4055,Takeo,Land for Sale,Soft Title,8919780,,08-May-23,
53000,150,Kandal,Land for Sale,Soft Title,7802108,,08-May-23,
370000,1078,Phnom Penh,Land for Sale,Soft Title,8526859,,08-May-23,
369600,3080,Kampong Speu,Land for Sale,Hard Title,8526049,,08-May-23,
1273500,849,Phnom Penh,Land for Sale,Hard Title,8912184,,08-May-23,
5586000,3990,Phnom Penh,Land for Sale,Hard Title,8991733,,08-May-23,
1047030,2053,Phnom Penh,Land for Sale,Hard Title,9124260,,08-May-23,
330000,2053,Phnom Penh,Land for Sale,Hard Title,9172014,,08-May-23,
1477040,18463,Kampot,Land for Sale,Soft Title,8542119,,08-May-23,
943300,9433,Phnom Penh,Land for Sale,Hard Title,8542118,,08-May-23,
830250,5535,Kandal,Land for Sale,Hard Title,8542116,,08-May-23,
200000,192,Phnom Penh,Land for Sale,Hard Title,8542120,,08-May-23,
757175,30287,Kandal,Land for Sale,Hard Title,8407617,,08-May-23,
50000,432,Kandal,Land for Sale,Soft Title,8693675,,08-May-23,
1797000,599,Phnom Penh,Land for Sale,Hard Title,9335784,,08-May-23,
125000,1030,Siem Reap,Land for Sale,Soft Title,9256626,,08-May-23,
59150,455,Siem Reap,Land for Sale,Hard Title,9256910,,08-May-23,
899000,529,Phnom Penh,Land for Sale,Hard Title,9353415,,08-May-23,
35000,200,Kampong Chhnang,Land for Sale,Soft Title,9308282,,08-May-23,
74750,11500,Siem Reap,Land for Sale,Hard Title,8772205,,08-May-23,
110000000,50000,Pursat,Land for Sale,Soft Title,8772206,,08-May-23,
350760,2370,Siem Reap,Land for Sale,Soft Title,7466723,,08-May-23,
25000,2370,Siem Reap,Land for Sale,Soft Title,8457913,,08-May-23,
200000,50000,Siem Reap,Land for Sale,Soft Title,8667746,,08-May-23,
975000,890,Phnom Penh,Land for Sale,Hard Title,9309633,,08-May-23,
750000,260,Phnom Penh,Land for Sale,Hard Title,7666583,,08-May-23,
998800,454,Phnom Penh,Land for Sale,Hard Title,8576110,,08-May-23,
690000,260,Phnom Penh,Land for Sale,Hard Title,9192630,,08-May-23,
350000,3476,Takeo,Land for Sale,Soft Title,9203629,,08-May-23,
46800000,6000,Kratie,Land for Sale,Soft Title,8911715,,08-May-23,
17900,50000,Kratie,Land for Sale,Soft Title,9022835,,08-May-23,
1748420,9991,Phnom Penh,Land for Sale,Soft Title,9394094,,08-May-23,
165000,660,Phnom Penh,Land for Sale,Soft Title,7708121,,08-May-23,
850000,247,Phnom Penh,Land for Sale,Hard Title,8070859,,08-May-23,
12500000,2500000,Phnom Penh,Land for Sale,Hard Title,8144339,,08-May-23,
2400000,1200,Phnom Penh,Land for Sale,Hard Title,8183048,,08-May-23,
3630000,3300,Phnom Penh,Land for Sale,Hard Title,8192482,,08-May-23,
40000,15223,Kampong Speu,Land for Sale,Hard Title,8296515,,08-May-23,
40000,15223,Kampong Speu,Land for Sale,Hard Title,8296515,,08-May-23,
153350.4,95844,Kampong Speu,Land for Sale,Soft Title,8438421,,08-May-23,
500000,298,Phnom Penh,Land for Sale,Hard Title,8576128,,08-May-23,
1089600,454,Phnom Penh,Land for Sale,Hard Title,8617546,,08-May-23,
960000,200,Phnom Penh,Land for Sale,Hard Title,8712888,,08-May-23,
1400000,235,Phnom Penh,Land for Sale,Hard Title,8877740,,08-May-23,
280280,637,Phnom Penh,Land for Sale,Hard Title,8921746,,08-May-23,
987350,637,Phnom Penh,Land for Sale,Hard Title,9089947,,08-May-23,
31850,637,Kandal,Land for Sale,Hard Title,9232321,,08-May-23,
692,346,Phnom Penh,Land for Sale,Hard Title,9328713,,08-May-23,
900000,1192,Phnom Penh,Land for Sale,Hard Title,9328719,,08-May-23,
655600,1192,Phnom Penh,Land for Sale,Hard Title,9373211,,08-May-23,
145000,76,Phnom Penh,Land for Sale,Soft Title,8669692,,08-May-23,
190000,599,Kandal,Land for Sale,Soft Title,8986580,,08-May-23,
15000,200,Kandal,Land for Sale,Soft Title,8669693,,08-May-23,
1896200,499,Preah Vihear,Land for Sale,Hard Title,8400023,,08-May-23,
6650000,700,Siem Reap,Land for Sale,Soft Title,9297859,,08-May-23,
1680000,350,Siem Reap,Land for Sale,Soft Title,9297989,,08-May-23,
2992000,440,Phnom Penh,Land for Sale,Hard Title,9181225,,08-May-23,
75000,85,Phnom Penh,Land for Sale,Hard Title,8936615,,08-May-23,
95000,868,Kandal,Land for Sale,Soft Title,8738401,,08-May-23,
180000,180,Phnom Penh,Land for Sale,Soft Title,9205109,,08-May-23,
1851150,5289,Phnom Penh,Land for Sale,Soft Title,7694969,,08-May-23,
1125000,900,Phnom Penh,Land for Sale,Hard Title,7582781,,08-May-23,
2750000,5500,Phnom Penh,Land for Sale,Hard Title,9111924,,08-May-23,
13000,5500,Battambang,Land for Sale,Soft Title,8542741,,08-May-23,
167750,305,Kandal,Land for Sale,Soft Title,8521604,,08-May-23,
4950000,3300,Phnom Penh,Land for Sale,Soft Title,7624708,,08-May-23,
1,1,Kampong Speu,Land for Sale,Soft Title,9314448,,08-May-23,
150,1,Phnom Penh,Land for Sale,Hard Title,8404302,,08-May-23,
646443.21,1939,Phnom Penh,Land for Sale,Soft Title,9087378,,08-May-23,
180000,540,Phnom Penh,Land for Sale,Hard Title,9114209,,08-May-23,
45000,425,Kandal,Land for Sale,Soft Title,8551576,,08-May-23,
350000,425,Phnom Penh,Land for Sale,Hard Title,7533745,,08-May-23,
4500000,425,Phnom Penh,Land for Sale,Hard Title,9305521,,08-May-23,
1037365,1939,Phnom Penh,Land for Sale,Hard Title,8551473,,08-May-23,
619999,2000,Phnom Penh,Land for Sale,Soft Title,8080994,,08-May-23,
46000,499,Kandal,Land for Sale,Soft Title,8080929,,08-May-23,
641170.57,1943,Phnom Penh,Land for Sale,Hard Title,8522621,,08-May-23,
3500000,875,Phnom Penh,Land for Sale,Hard Title,7694813,,08-May-23,
62500,2500,Siem Reap,Land for Sale,Soft Title,9205441,,08-May-23,
220385.61,4239,Takeo,Land for Sale,Hard Title,8941363,,08-May-23,
228970.4,4330,Takeo,Land for Sale,Soft Title,8980536,,08-May-23,
174386,7582,Kandal,Land for Sale,Soft Title,9349078,,08-May-23,
56865000,7582,Kandal,Land for Sale,Soft Title,7509027,,08-May-23,
16590000,2100,Kampong Chhnang,Land for Sale,Soft Title,7934720,,08-May-23,
750000,401,Phnom Penh,Land for Sale,Hard Title,7970626,,08-May-23,
390000,1924,Kampong Speu,Land for Sale,Soft Title,8160118,,08-May-23,
162000,1200,Phnom Penh,Land for Sale,Soft Title,8939952,,08-May-23,
105000,750,Kampong Speu,Land for Sale,Soft Title,9138489,,08-May-23,
600000,1283,Kampong Speu,Land for Sale,Hard Title,9387392,,08-May-23,
2944000,368,Phnom Penh,Land for Sale,Soft Title,8605727,,08-May-23,
392000,2108,Kampong Speu,Land for Sale,Hard Title,9387869,,08-May-23,
6745600,2108,Phnom Penh,Land for Sale,Soft Title,7646590,,08-May-23,
3372800,2108,Phnom Penh,Land for Sale,Soft Title,8183014,,08-May-23,
1500000,2108,Phnom Penh,Land for Sale,Hard Title,8185664,,08-May-23,
870000,2108,Phnom Penh,Land for Sale,Hard Title,8793976,,08-May-23,
1260000,2100,Siem Reap,Land for Sale,Hard Title,9243554,,08-May-23,
66500,532,Siem Reap,Land for Sale,Hard Title,9286033,,08-May-23,
95000,50000,Pursat,Land for Sale,Hard Title,8546986,,08-May-23,
195000,30000,Pursat,Land for Sale,Hard Title,8546983,,08-May-23,
198099,621,Phnom Penh,Land for Sale,Hard Title,8521613,,08-May-23,
39500,300,Phnom Penh,Land for Sale,Soft Title,8518092,,08-May-23,
98784,6174,Phnom Penh,Land for Sale,Soft Title,8626538,,08-May-23,
28000,200,Phnom Penh,Land for Sale,Soft Title,8518090,,08-May-23,
11500,120,Siem Reap,Land for Sale,Soft Title,9150873,,08-May-23,
790500,100,Kandal,Land for Sale,Soft Title,8538560,,08-May-23,
13500,100,Kandal,Land for Sale,Hard Title,8538555,,08-May-23,
100,100,Preah Sihanouk,Land for Sale,Soft Title,9187272,,08-May-23,
190000,640,Phnom Penh,Land for Sale,Soft Title,8154060,,08-May-23,
103740,2964,Kandal,Land for Sale,Soft Title,7575998,,08-May-23,
92000,5327,Kampong Cham,Land for Sale,Hard Title,8652833,,08-May-23,
350000,315,Phnom Penh,Land for Sale,Soft Title,8758908,,08-May-23,
10000,300,Siem Reap,Land for Sale,Soft Title,8536725,,08-May-23,
350000,4000,Kampot,Land for Sale,Hard Title,8906992,,08-May-23,
1663200,396,Phnom Penh,Land for Sale,Hard Title,8989774,,08-May-23,
2000000,10,Phnom Penh,Land for Sale,Soft Title,8914612,,08-May-23,
450000,2329,Kandal,Land for Sale,Hard Title,8183542,,08-May-23,
29000,100,Siem Reap,Land for Sale,Hard Title,8619485,,08-May-23,
85000,429,Siem Reap,Land for Sale,Hard Title,8761054,,08-May-23,
57575,329,Siem Reap,Land for Sale,Hard Title,8761060,,08-May-23,
5584800,28640,Phnom Penh,Land for Sale,Hard Title,9124304,,08-May-23,
720000,1200,Siem Reap,Land for Sale,Hard Title,9243339,,08-May-23,
19500,60,Phnom Penh,Land for Sale,Soft Title,8926029,,08-May-23,
125000,500,Phnom Penh,Land for Sale,Hard Title,9389665,,08-May-23,
30000,4300,Tboung Khmum,Land for Sale,Soft Title,9329614,,08-May-23,
6450000,4300,Phnom Penh,Land for Sale,Hard Title,8991881,,08-May-23,
600000,35000,Mondulkiri,Land for Sale,Hard Title,7562478,,08-May-23,
16500,35000,Siem Reap,Land for Sale,Hard Title,8347449,,08-May-23,
16500,35000,Siem Reap,Land for Sale,Hard Title,8377716,,08-May-23,
616000,385,Phnom Penh,Land for Sale,Soft Title,9366633,,08-May-23,
16500,385,Siem Reap,Land for Sale,Hard Title,7948729,,08-May-23,
150000,8250,Kep,Land for Sale,Soft Title,8530684,,08-May-23,
77500,1407,Kep,Land for Sale,Soft Title,8530680,,08-May-23,
95000,2000,Kampot,Land for Sale,Soft Title,7955439,,08-May-23,
9100000,759,Phnom Penh,Land for Sale,Soft Title,8174144,,08-May-23,
1138500,759,Phnom Penh,Land for Sale,Hard Title,8183093,,08-May-23,
280000,561,Phnom Penh,Land for Sale,Hard Title,8991814,,08-May-23,
68000,94,Phnom Penh,Land for Sale,Soft Title,8522560,,08-May-23,
55000,105,Phnom Penh,Land for Sale,Hard Title,8522518,,08-May-23,
351250,1405,Phnom Penh,Land for Sale,Hard Title,9248993,,08-May-23,
1834560,6552,Phnom Penh,Land for Sale,Hard Title,9248953,,08-May-23,
1473950,3595,Phnom Penh,Land for Sale,Hard Title,9248938,,08-May-23,
474345,1905,Phnom Penh,Land for Sale,Soft Title,9248933,,08-May-23,
27000,1366,Phnom Penh,Land for Sale,Hard Title,8538295,,08-May-23,
1480000,40000,Kandal,Land for Sale,Hard Title,8606460,,08-May-23,
25000,100,Phnom Penh,Land for Sale,Hard Title,9391358,,08-May-23,
52500,854,Kampong Speu,Land for Sale,Hard Title,9066556,,08-May-23,
6900,1,Kandal,Land for Sale,Soft Title,9030264,,08-May-23,
28500,20,Siem Reap,Land for Sale,Soft Title,9143299,,08-May-23,
10760,20,Phnom Penh,Land for Sale,Hard Title,7554224,,08-May-23,
533025,21321,Siem Reap,Land for Sale,Soft Title,8942162,,08-May-23,
315000,63000,Siem Reap,Land for Sale,Soft Title,8956613,,08-May-23,
45000,1150,Kandal,Land for Sale,Soft Title,8942163,,08-May-23,
950000,190000,Siem Reap,Land for Sale,Soft Title,9083336,,08-May-23,
48000,200,Kandal,Land for Sale,Soft Title,8521523,,08-May-23,
190000,600,Phnom Penh,Land for Sale,Hard Title,8844621,,08-May-23,
5340000,600,Battambang,Land for Sale,Soft Title,9004866,,08-May-23,
140000,1499,Phnom Penh,Land for Sale,Hard Title,9331124,,08-May-23,
7774000,2990,Takeo,Land for Sale,Soft Title,8786343,,08-May-23,
1450000,556,Phnom Penh,Land for Sale,Soft Title,8322481,,08-May-23,
2875200,1198,Phnom Penh,Land for Sale,Soft Title,9194647,,08-May-23,
680000,3500,Kandal,Land for Sale,Hard Title,9170297,,08-May-23,
2999150,950,Phnom Penh,Land for Sale,Hard Title,9170313,,08-May-23,
4680000,18000,Phnom Penh,Land for Sale,Hard Title,9205838,,08-May-23,
80000,7201,Kampot,Land for Sale,Hard Title,9205855,,08-May-23,
460000,7201,Phnom Penh,Land for Sale,Soft Title,8025190,,08-May-23,
2950000,562,Phnom Penh,Land for Sale,Hard Title,8511661,,08-May-23,
2950000,562,Phnom Penh,Land for Sale,Hard Title,8511661,,08-May-23,
22000,1300,Kampong Speu,Land for Sale,Soft Title,9370345,,08-May-23,
5200,80,Battambang,Land for Sale,Soft Title,8673781,,08-May-23,
40000,80,Phnom Penh,Land for Sale,Hard Title,8660012,,08-May-23,
450000,1554,Kampot,Land for Sale,Hard Title,8227778,,08-May-23,
266400,800,Phnom Penh,Land for Sale,Soft Title,8888332,,08-May-23,
3116850,1889,Phnom Penh,Land for Sale,Hard Title,9390844,,08-May-23,
300351,1889,Phnom Penh,Land for Sale,Soft Title,8848211,,08-May-23,
47700,300,Kandal,Land for Sale,Soft Title,8650694,,08-May-23,
100000,2505,Banteay Meanchey,Land for Sale,Soft Title,9393828,,08-May-23,
270000,29758,Mondulkiri,Land for Sale,Soft Title,9393827,,08-May-23,
68020,716,Siem Reap,Land for Sale,Soft Title,9203854,,08-May-23,
280000,561,Phnom Penh,Land for Sale,Hard Title,8650419,,08-May-23,
230000,50000,Kandal,Land for Sale,Soft Title,9026831,,08-May-23,
851600,10645,Battambang,Land for Sale,Hard Title,7859011,,08-May-23,
26612500,10645,Phnom Penh,Land for Sale,Soft Title,8173164,,08-May-23,
939145,2573,Kandal,Land for Sale,Hard Title,8936216,,08-May-23,
198000,2573,Phnom Penh,Land for Sale,Hard Title,9226191,,08-May-23,
600000,3000,Kandal,Land for Sale,Soft Title,8812018,,08-May-23,
15000,3000,Kampong Speu,Land for Sale,Soft Title,8924744,,08-May-23,
765000,3000,Phnom Penh,Land for Sale,Hard Title,7533827,,08-May-23,
1200000,400,Phnom Penh,Land for Sale,Soft Title,7592622,,08-May-23,
332800,512,Siem Reap,Land for Sale,Hard Title,8845367,,08-May-23,
310950,691,Siem Reap,Land for Sale,Hard Title,8982973,,08-May-23,
1831005,4521,Siem Reap,Land for Sale,Hard Title,9243457,,08-May-23,
170000,250,Phnom Penh,Land for Sale,Hard Title,8118619,,08-May-23,
503285,5921,Kandal,Land for Sale,Hard Title,8459670,,08-May-23,
75000,947,Preah Sihanouk,Land for Sale,Soft Title,8524275,,08-May-23,
1250000,3526,Phnom Penh,Land for Sale,Hard Title,8630474,,08-May-23,
11999,100,Phnom Penh,Land for Sale,Soft Title,8627996,,08-May-23,
18750,3500,Kratie,Land for Sale,Soft Title,9250627,,08-May-23,
400000,10000,Kampong Speu,Land for Sale,Hard Title,8525064,,08-May-23,
65000,247,Phnom Penh,Land for Sale,Soft Title,8075139,,08-May-23,
226080,942,Kandal,Land for Sale,Soft Title,8845661,,08-May-23,
471000,942,Phnom Penh,Land for Sale,Hard Title,7620744,,08-May-23,
3014400,942,Phnom Penh,Land for Sale,Hard Title,8173040,,08-May-23,
39700,4850,Kampot,Land for Sale,Soft Title,8650243,,08-May-23,
3870000,4300,Kampot,Land for Sale,Soft Title,8650251,,08-May-23,
820000,4559,Phnom Penh,Land for Sale,Hard Title,8348192,,08-May-23,
390000,977,Kampot,Land for Sale,Soft Title,8643351,,08-May-23,
1879920,2984,Siem Reap,Land for Sale,Hard Title,9256511,,08-May-23,
80000,366,Kep,Land for Sale,Soft Title,9289861,,08-May-23,
28500,366,Phnom Penh,Land for Sale,Soft Title,9187944,,08-May-23,
28111,200,Phnom Penh,Land for Sale,Soft Title,7478469,,08-May-23,
28000,450,Kampot,Land for Sale,Soft Title,8921553,,08-May-23,
3307200,2067,Phnom Penh,Land for Sale,Hard Title,7614778,,08-May-23,
23000,453,Takeo,Land for Sale,Hard Title,8788384,,08-May-23,
3171000,453,Preah Sihanouk,Land for Sale,Hard Title,8198310,,08-May-23,
39000,13,Preah Vihear,Land for Sale,Soft Title,9173983,,08-May-23,
198088,9004,Kampong Speu,Land for Sale,Hard Title,7527537,,08-May-23,
1800000,500,Phnom Penh,Land for Sale,Hard Title,7704625,,08-May-23,
1268400,604,Phnom Penh,Land for Sale,Hard Title,7738602,,08-May-23,
460000,2667,Phnom Penh,Land for Sale,Hard Title,7814710,,08-May-23,
155000,1860,Kandal,Land for Sale,Soft Title,7936935,,08-May-23,
3045000,8700,Phnom Penh,Land for Sale,Hard Title,8061140,,08-May-23,
500000,5000,Phnom Penh,Land for Sale,Hard Title,8141797,,08-May-23,
279000,560,Phnom Penh,Land for Sale,Soft Title,8147302,,08-May-23,
2347800,1806,Phnom Penh,Land for Sale,Soft Title,8172780,,08-May-23,
1111550,2021,Siem Reap,Land for Sale,Soft Title,8318254,,08-May-23,
648010,1507,Phnom Penh,Land for Sale,Hard Title,8458400,,08-May-23,
1655500,1505,Preah Sihanouk,Land for Sale,Soft Title,8530997,,08-May-23,
297550,541,Preah Sihanouk,Land for Sale,Hard Title,8538027,,08-May-23,
100000,160,Preah Sihanouk,Land for Sale,Soft Title,8584100,,08-May-23,
929000,1097,Phnom Penh,Land for Sale,Hard Title,8647909,,08-May-23,
242730,8091,Kampong Speu,Land for Sale,Hard Title,8654035,,08-May-23,
350000,2700,Kampot,Land for Sale,Hard Title,8904776,,08-May-23,
783000,2700,Kandal,Land for Sale,Hard Title,8938817,,08-May-23,
1323000,2700,Phnom Penh,Land for Sale,Hard Title,8986047,,08-May-23,
474810,1938,Phnom Penh,Land for Sale,Hard Title,9126674,,08-May-23,
7500000,300000,Kampong Chhnang,Land for Sale,Hard Title,9131730,,08-May-23,
500000,1005,Phnom Penh,Land for Sale,Hard Title,9218625,,08-May-23,
1,1,Kandal,Land for Sale,Soft Title,9380580,,08-May-23,
30000,5947,Kampong Speu,Land for Sale,Soft Title,8521991,,08-May-23,
10109900,5947,Phnom Penh,Land for Sale,Hard Title,8991875,,08-May-23,
165000,6600,Kandal,Land for Sale,Soft Title,9301838,,08-May-23,
250000,11200,Siem Reap,Land for Sale,Soft Title,8976991,,08-May-23,
82500,3300,Kandal,Land for Sale,Soft Title,9301813,,08-May-23,
12210000,3300,Phnom Penh,Land for Sale,Hard Title,7612826,,08-May-23,
25000,1240,Kampong Speu,Land for Sale,Soft Title,8564162,,08-May-23,
10000,806,Phnom Penh,Land for Sale,Hard Title,9193190,,08-May-23,
241800,806,Phnom Penh,Land for Sale,Hard Title,7569825,,08-May-23,
120000,210,Phnom Penh,Land for Sale,Soft Title,9202887,,08-May-23,
35000,9000,Kampot,Land for Sale,Hard Title,8754491,,08-May-23,
90000,30000,Kampot,Land for Sale,Hard Title,8213001,,08-May-23,
70000,144,Siem Reap,Land for Sale,Hard Title,9342061,,08-May-23,
530000,243,Phnom Penh,Land for Sale,Soft Title,7907931,,08-May-23,
610500,555,Phnom Penh,Land for Sale,Hard Title,7493791,,08-May-23,
